cust_id,balance,purchases,installments_purchases,cash_advance,credit_limit,payments,minimum_payments,fraud
C14830,743.52397,962.78,684.3,360.154972,1000,402.895757,794.825011,0
C14831,1161.901683,10903.22,3061.43,0,12000,10799.00074,235.88019,0
C14832,10.451064,405.93,0,0,6500,831.748202,165.599724,0
C14833,256.028048,627.42,627.42,0,2500,288.225797,174.799517,0
C14834,1109.172807,190,0,1496.441591,1500,795.189855,331.294133,0
C14835,15.307062,71.52,71.52,0,1500,55.180487,69.3025,0
C14836,1056.954525,0,0,744.221343,2500,498.592426,250.571856,0
C14837,4797.567431,0,0,4824.425698,5000,5965.070573,2108.574767,0
C14838,42.363094,0,0,260.723304,1200,440.939379,39.551362,0
C14839,608.422266,0,0,2338.86519,4000,600.277524,369.688294,0
C14840,7.950803,92.2,92.2,0,3000,152.592178,125.684033,0
C14841,927.983543,1321.52,0,0,4500,527.949934,264.030133,0
C14842,821.933113,987.26,114.62,0,6500,1605.098906,212.082883,0
C14843,46.773238,2166.56,2166.56,0,3000,1969.308069,100.53897,0
C14844,42.755706,350.94,66.65,0,5000,1191.823088,195.006921,0
C14845,95.731707,632.3,432.3,0,2000,606.576346,173.221204,0
C14846,889.767658,2997.02,1174,0,7000,2199.48968,244.279734,0
C14847,1456.399956,0,0,4116.968065,2500,2793.487295,545.874795,0
C14848,72.372971,456.7,0,0,1200,312.287787,163.340754,0
C14849,405.052353,515.14,446.14,0,4500,281.491353,280.482025,0
C14850,855.811816,1960.18,1654,271.838738,3000,2043.814652,324.863481,0
C14851,1074.258487,11.35,11.35,0,1200,421.348577,206.637191,0
C14852,3024.642476,0,0,2381.716886,8000,578.458133,1031.5915,0
C14853,597.410794,344.75,55.45,1347.900815,2500,2026.647785,172.765035,0
C14854,43.20377,308.22,308.22,0,2000,331.111373,162.258275,0
C14855,79.517489,335.38,65.38,0,3000,413.920617,122.063597,0
C14856,35.16925,272.34,272.34,0,1500,386.322209,104.5487,0
C14857,5177.774511,1562.74,582.75,1443.200669,9000,3770.423728,1262.016427,0
C14858,80.298186,1090,1090,0,4500,1015.891727,166.102478,0
C14859,1202.204204,435.04,0,0,1200,686.958695,847.988773,0
C14860,31.161679,300,300,0,11500,619.179957,162.175915,0
C14861,176.162762,1814.64,200,0,4000,1847.959268,81.667964,0
C14862,703.407676,637.84,637.84,0,4500,888.272466,210.538977,0
C14863,445.921101,1580.56,878.95,2703.408056,2500,3992.8893,185.418931,0
C14864,3083.784255,0,0,737.652849,5500,1033.581612,746.430888,0
C14865,31.111548,110,0,0,8000,228.192095,73.146612,0
C14866,503.732786,1730.3,329.15,0,2500,2293.371099,179.553478,0
C14867,176.837859,108.39,108.39,0,1500,56.561603,174.299229,0
C14868,94.537529,1399.55,0,0,7500,471.663042,209.623931,0
C14869,661.940291,755.14,272.24,0,6500,2284.482833,247.277952,0
C14870,8.799432,1591.48,1372.68,0,2000,1496.045221,72.016021,0
C14871,3106.418215,0,0,2139.745589,10000,11508.41333,1296.671661,0
C14872,827.393597,693.89,693.89,0,1500,1954.590955,700.486647,0
C14873,0,94.5,94.5,0,1500,0,864.1732459,0
C14874,4361.964176,0,0,288.451529,4500,1041.187421,1583.295751,0
C14875,73.10055,78.09,78.09,0,4000,93.718849,256.977391,0
C14876,7.047482,321.07,0,0,3000,285.785253,52.529089,0
C14877,353.895121,2073.54,0,175.826711,700,1633.858307,156.422554,0
C14878,5911.506531,0,0,7098.892954,8000,1156.310659,1880.717414,0
C14879,8.523984,130.32,130.32,0,1500,64.34569,100.347627,0
C14880,3096.831684,4492.85,3415.9,0,10000,3853.65899,708.700191,0
C14881,2468.506177,0,0,648.808629,2500,601.740186,1085.79506,0
C14882,1341.000157,1355.77,135.32,929.959753,4000,553.207757,351.43166,0
C14883,169.343874,1553.8,0,0,16500,1921.042991,125.895667,0
C14884,18.112481,206.69,206.69,0,2000,259.021737,95.4525,0
C14885,287.493279,1709,0,0,2283.333333,5120.550705,259.56173,0
C14886,38.013028,469.62,469.62,0,4000,744.854844,68.98672,0
C14887,8.570991,149.55,0,0,5000,447.377119,97.176376,0
C14888,7.20735,152.02,152.02,0,1000,219.445915,99.133361,0
C14889,15.667283,147.48,147.48,0,3000,137.105608,124.544483,0
C14890,955.159037,440.57,394.92,0,1000,684.090131,591.385845,0
C14891,827.255067,281.97,281.97,0,1000,298.808637,232.286208,0
C14892,2472.017517,2317.89,601.87,0,5500,647.118596,769.790351,0
C14893,22.322215,448,258,0,3000,1262.320878,132.889435,0
C14894,1764.083164,329.47,329.47,58.536178,1800,789.269658,798.373689,0
C14895,23.651198,250,250,0,1200,475.347623,173.942309,0
C14896,1886.811282,146.73,0,3249.377014,3000,2817.269516,523.086888,0
C14897,232.140345,552.66,476.66,76.633316,500,1123.972876,332.553992,0
C14898,17.092052,1160,1160,0,7000,1587.607855,78.175369,0
C14899,4746.953711,0,0,939.38774,11000,1257.708437,1029.681413,0
C14900,30.969957,319.67,0,0,7500,103.198108,55.782805,0
C14901,201.463595,2148.34,1510,0,5000,1951.521978,147.236428,0
C14902,322.411152,1506.92,693.9,0,2500,1567.278435,167.076537,0
C14903,1129.185643,0,0,1385.126221,1500,1275.071841,293.203915,0
C14904,99.643727,677.68,22,0,3000,809.678399,148.487769,0
C14905,651.394216,2529.64,1515.32,0,7500,2334.314811,200.435964,0
C14906,1409.256223,4569.65,2820.71,3883.517967,30000,5772.813158,472.103929,0
C14907,194.927,2061.48,448.42,0,8500,1937.914753,144.660755,0
C14908,6758.987905,198.96,172.36,7019.083751,11000,2337.875284,3171.185979,0
C14909,2332.496766,0,0,1848.691278,9700,803.519921,548.26632,0
C14910,1860.469601,0,0,303.822585,4000,560.883507,436.589785,0
C14911,920.529926,462.33,0,1065.754951,1200,514.839542,318.922693,0
C14912,3347.700395,5967.42,951.34,0,11500,3012.483841,811.061687,0
C14913,947.70851,483.4,0,1288.83283,2000,394.907752,280.049702,0
C14914,574.032791,1606.51,1606.51,0,1000,1844.561564,449.515886,0
C14915,3067.274152,0,0,591.246114,3500,692.136868,877.674613,0
C14916,768.881695,408.59,0,0,2500,2095.952073,250.856639,0
C14917,1190.884428,0,0,1817.843113,2000,290.690807,251.393985,0
C14918,1710.119356,1697.15,1574.25,0,7500,1161.146904,390.404693,0
C14919,229.878735,0,0,928.309409,3000,101.7826,203.285024,0
C14920,4766.360515,2894.04,310.22,1386.851165,20000,1302.79339,1245.948419,0
C14921,3007.664861,534.26,168.75,0,16000,3007.94197,807.008705,0
C14922,1871.597836,3220.25,3011.76,2367.006699,5500,448.564207,559.391166,0
C14923,1455.745146,266,0,168.514165,1500,284.966485,302.737808,0
C14924,1986.558317,0,0,872.861808,6500,653.211583,587.112789,0
C14925,36.174755,315,315,0,1000,294.181491,166.626282,0
C14926,129.836526,1433.99,690,0,4000,1363.134203,141.64886,0
C14927,206.978089,0,0,500.665069,3000,936.856845,163.934517,0
C14928,1192.594159,1324.82,324.7,914.684674,6000,610.477936,361.259813,0
C14929,50.564486,84,0,259.105418,2000,474.054081,222.202924,0
C14930,62.104602,377.62,377.62,0,2500,548.900318,99.168927,0
C14931,56.945201,328.1,0,0,6500,437.845434,117.947254,0
C14932,8.421315,60,0,0,6000,250.155585,122.06814,0
C14933,15.810927,246.29,0,0,500,149.886496,23.3231,0
C14934,44.613002,281.7,0,0,7500,401.455848,75.081916,0
C14935,2342.724406,0,0,4697.170219,8000,6049.990217,517.090852,0
C14936,3164.714813,839.65,24,978.9806305,4000,740.325412,1010.532573,0
C14937,2068.865586,0,0,1285.834671,2500,607.215424,496.404113,0
C14938,0,265.76,265.76,0,1500,288.141157,14.094123,0
C14939,14.891908,59.8,0,0,500,98.211239,119.964053,0
C14940,1367.301373,231.41,231.41,0,2500,107.242408,257.56864,0
C14941,299.82542,480,350,416.566286,1000,113.970639,100.59858,0
C14942,0,0,0,253.887233,500,2437.932505,864.1732459,0
C14943,1176.088299,0,0,1106.360593,1200,27.832777,7751.321328,0
C14944,1164.125671,0,0,3087.004701,3500,244.853194,748.670976,0
C14945,25.499945,62.53,0,0,1700,1637.518241,110.864194,0
C14946,3646.30636,594.88,460.98,3281.891728,9000,732.79341,1135.596349,0
C14947,164.583178,1489.28,570.8,0,3500,1858.087268,176.445411,0
C14948,2980.628942,1352.52,0,0,10000,782.875155,760.415003,0
C14949,3350.186138,0,0,2887.013513,4500,1161.817205,902.109479,0
C14950,1101.8547,0,0,38.930597,2100,292.271318,282.262223,0
C14951,468.294595,4164.14,948.6,0,4000,3958.926162,203.066713,0
C14952,63.928065,183.6,183.6,0,1500,141.055898,171.950243,0
C14953,906.613422,0,0,2222.768202,3000,1450.04403,229.914965,0
C14954,798.693995,0,0,1865.808018,3000,180.865117,301.842645,0
C14955,3.750633,159.6,159.6,879.373487,4500,966.963956,14.83825,0
C14956,1281.842665,0,0,371.667107,1500,576.243687,407.81451,0
C14957,863.130387,37.3,0,0,1000,164.343581,176.441403,0
C14958,50.302615,0,0,575.797773,500,511.341658,186.033645,0
C14959,33.817964,232.45,232.45,0,1800,243.407128,141.988053,0
C14960,559.917793,4760.11,1852.93,19.930337,4000,3632.719723,239.701062,0
C14961,2671.979402,1469.66,42.23,2150.272488,3000,4047.049777,1682.737989,0
C14962,814.781581,832.7,0,757.375098,4000,265.237605,226.573606,0
C14963,1184.434511,99.8,0,3445.51955,3000,3497.925485,512.876256,0
C14964,3.198999,45.87,45.87,0,3000,89.700598,14.369082,0
C14965,33.267171,341.45,341.45,0,5000,361.47312,156.23979,0
C14966,261.462528,2893.57,1202.94,0,10000,2567.609796,182.974604,0
C14967,2659.411879,177.62,0,1831.115496,4000,577.131439,624.924987,0
C14968,8.077527,125,125,0,1500,155.940858,97.910986,0
C14969,115.937936,0,0,1529.395551,1800,109.424145,229.044312,0
C14970,69.37782,588.02,516.72,0,7000,1596.674994,241.434175,0
C14971,61.588389,250,211,0,1000,282.556704,149.753219,0
C14972,2.081357,26.49,0,0,7500,78.573329,42.09528,0
C14973,3092.189629,60.82,60.82,2361.473149,3500,856.196277,889.485238,0
C14974,564.325877,0,0,36.998782,600,239.847051,336.627401,0
C14975,10.684577,300,300,0,4000,368.807294,864.1732459,0
C14976,2067.148279,792.68,350.78,446.493825,3500,697.332323,611.827896,0
C14977,966.732798,1093,0,247.199642,7500,1226.547045,218.206833,0
C14978,4099.755913,0,0,4933.666708,12000,3005.016513,929.740389,0
C14979,1507.001995,209.1,0,0,1800,443.628394,417.620633,0
C14980,2220.864979,2884.42,1556.59,0,4500,1355.527973,555.596549,0
C14981,92.325796,371.16,371.16,0,2000,205.804949,170.367631,0
C14982,3583.515054,5683.71,5463.73,0,3000,4752.379612,8296.912755,0
C14983,3343.299372,790.8,790.8,5001.962631,5000,1325.639966,848.308643,0
C14984,2133.901379,303.03,294,0,3000,1512.770602,615.208288,0
C14985,217.993205,2435.21,753.32,0,7500,2024.009974,193.289032,0
C14986,50.803778,0,0,892.941422,1500,1272.269385,28.024972,0
C14987,319.037744,1262.28,0,0,10500,1350.541585,218.810614,0
C14988,100.208311,0,0,182.143966,3000,175.911508,145.244181,0
C14989,7.168805,88.04,0,0,1500,553.411253,85.677168,0
C14990,1747.876077,0,0,2774.385866,3000,495.398338,379.91166,0
C14991,519.444307,525,525,0,1000,1500.456687,806.258492,0
C14992,4320.267209,117.23,0,2746.430467,8000,1200.321938,1017.299239,0
C14993,2811.486863,692.52,0,637.084199,3000,1848.537683,2532.728316,0
C14994,125.793836,630,630,0,1000,373.891965,166.265696,0
C14995,3798.323722,0,0,182.513182,4000,916.384302,1193.658503,0
C14996,4274.488095,0,0,12527.49129,10500,9836.835644,1115.092967,0
C14997,900.557796,1865.55,0,583.31815,3000,676.956491,232.309851,0
C14998,858.857651,1013.61,382.48,0,2500,739.761292,257.745004,0
C14999,6537.852206,2598.51,175.96,0,16000,2209.410409,1385.561503,0
C15000,1793.970596,1004.9,0,0,2500,2697.139893,466.169801,0
C15001,3215.903805,745.48,745.48,0,2500,0,864.1732459,0
C15002,1893.704851,4124.81,1088.91,0,6500,3235.222635,415.452888,0
C15003,7.50839,95,0,0,4000,547.880399,84.010008,0
C15004,1180.178744,233.35,0,0,14000,599.388563,336.726753,0
C15005,3232.101217,495,0,4815.406969,5500,5434.899642,1006.907571,0
C15006,6963.435383,2951.93,0,0,8000,1069.094662,11142.93224,0
C15007,368.330629,1029.29,0,0,6500,1393.630631,170.881343,0
C15008,0,66.75,66.75,0,4000,0,864.1732459,0
C15009,4.421403,95.59,73.56,0,4500,186.546816,50.283744,0
C15010,41.049799,413.31,280,0,6000,475.939508,106.476161,0
C15011,3611.316106,2400.71,921.47,1815.313783,11500,3911.840079,795.275831,0
C15012,3214.579198,0,0,2322.566457,4000,2232.66712,748.463466,0
C15013,339.183041,139.5,0,0,1200,877.494612,167.323383,0
C15014,477.16584,1342.51,270,0,8500,1089.226019,211.335301,0
C15015,3711.955487,1241.4,615,0,11000,848.624102,855.287602,0
C15016,390.008261,0,0,463.287959,2500,250.588485,205.177541,0
C15017,2251.896834,1331,9.9,0,12500,4571.887377,502.626418,0
C15018,2461.015559,0,0,308.497698,6500,8328.730628,982.558921,0
C15019,9309.635579,9007.67,232.3,0,15000,5528.180381,2618.776868,0
C15020,4355.982388,0,0,305.985578,7500,1188.602797,1142.583303,0
C15021,62.996845,779.7,489.7,0,9000,775.601851,155.518201,0
C15022,22.879526,171,171,0,1500,152.51735,85.653871,0
C15023,4719.819043,2143.73,850.95,146.547709,12500,1031.151095,1032.193959,0
C15024,1241.565972,3637.75,241.5,6419.421654,7000,8754.779769,407.886506,0
C15025,49.198038,699,0,978.9806305,1800,69.941439,166.648868,0
C15026,662.691336,0,0,967.59402,1200,107.916464,291.705634,0
C15027,4587.062248,333.28,333.28,77.956377,5000,1234.809537,1673.959822,0
C15028,169.639713,1970.49,960.64,0,12000,1643.812227,195.514075,0
C15029,2823.212665,2814.23,0,0,7500,1150.696529,662.5686,0
C15030,2.880247,250,0,0,2000,1401.222628,159.142575,0
C15031,47.193664,132,132,0,2500,267.057792,170.357282,0
C15032,597.628578,1430,230,978.9806305,1500,4032.106936,262.884347,0
C15033,2872.798614,27.16,27.16,2692.777044,5000,507.240956,1102.034141,0
C15034,3350.116932,39.8,0,3907.706693,8000,1809.711855,907.682774,0
C15035,13.221335,108.84,108.84,0,1500,69.973565,85.417572,0
C15036,1083.120149,0,0,2426.830138,1200,1481.809323,240.79407,0
C15037,777.616173,0,0,1894.377727,9000,2245.358858,217.630638,0
C15038,122.684019,1267,1019.12,0,2500,1263.464175,111.639152,0
C15039,1615.968515,270,270,2592.263468,6000,3434.362444,364.334809,0
C15040,434.099616,4392.05,574.07,0,6000,4076.914448,188.019302,0
C15041,820.700166,0,0,857.720875,1500,1892.507498,267.650667,0
C15042,7.625765,110.68,110.68,0,4000,0,864.1732459,0
C15043,1428.118364,119.34,119.34,2563.324769,1200,2545.222796,7960.080674,0
C15044,1324.038811,1862.96,0,0,4400,954.962296,323.536714,0
C15045,1190.800122,1864.79,862.57,0,3000,1617.884909,255.931146,0
C15046,2580.169522,0,0,3912.041656,3000,1809.765794,638.475926,0
C15047,371.866448,2825.85,319.01,0,10000,2137.437449,233.649807,0
C15048,1280.732187,0,0,395.725602,1500,397.461163,380.286525,0
C15049,975.416023,9586.1,1669.36,0,12000,8906.373361,214.210554,0
C15050,122.113869,1105.92,1105.92,0,2500,1105.854643,173.332353,0
C15051,1262.631995,405,0,0,7000,586.551078,424.343093,0
C15052,143.553904,1778.76,1051.88,0,7000,1303.254323,161.824942,0
C15053,1037.797184,103.27,0,475.467016,2500,326.649398,254.195184,0
C15054,1938.576334,333.54,23.35,2738.946605,2000,867.233681,586.992382,0
C15055,6257.390416,9228.97,147.73,0,9400,2139.278062,3537.101876,0
C15056,14.570032,89.58,89.58,0,1500,71.641741,83.215986,0
C15057,39.241601,199.56,199.56,0,3000,1558.673423,223.538858,0
C15058,871.499977,20,0,197.024597,2000,278.265172,277.580245,0
C15059,180.750232,266.64,266.64,95.285453,3500,1172.975952,175.62276,0
C15060,4107.157763,279.71,0,9337.271222,5000,8627.985927,1211.424432,0
C15061,58.313733,499,499,0,1500,526.368079,76.744713,0
C15062,5665.802895,0,0,10507.87257,10500,1290.753615,1629.315325,0
C15063,1340.671346,0,0,244.036318,1500,514.124193,519.856738,0
C15064,43.762299,422.24,75,0,3000,280.83786,119.087402,0
C15065,111.449845,1389.94,1389.94,0,1300,1356.270465,167.215217,0
C15066,138.489138,1455.68,217.76,0,500,1330.92776,177.486834,0
C15067,70.976464,0,0,1880.659305,1000,1860.536797,69.470274,0
C15068,49.378783,542.34,0,0,2700,387.944071,113.60971,0
C15069,4295.964134,0,0,4505.063338,7500,934.137744,1259.264875,0
C15070,1017.071792,0,0,4310.221199,4500,4992.302341,665.402509,0
C15071,138.459191,327.94,327.94,0,5000,188.683162,208.663344,0
C15072,289.537597,1216.7,0,0,5000,788.58998,188.958312,0
C15073,74.755978,553.7,305,0,1000,467.131192,169.840535,0
C15074,16.59641,220.48,0,0,5000,302.180025,60.558319,0
C15075,51.004807,431.93,431.93,0,4000,1089.402716,135.20894,0
C15076,1489.224372,1209.56,319.56,0,12500,6831.656434,717.304514,0
C15077,57.70484,772.46,687.46,0,4000,770.916661,95.057442,0
C15078,99.446029,0,0,1045.066588,1200,7142.732735,127.577579,0
C15079,186.054174,2126.81,597.01,0,7000,1998.999896,178.290009,0
C15080,2948.447663,0,0,1539.285222,3000,207.448103,13350.55682,0
C15081,127.895284,1085.16,950.26,0,1000,469.114905,172.662882,0
C15082,18.014226,130.5,130.5,0,1500,176.874316,151.915915,0
C15083,6.86049,114,0,0,2000,1081.831337,864.1732459,0
C15084,1908.569743,0,0,4604.425401,5400,2118.553043,471.692662,0
C15085,437.735369,483.65,0,0,6000,1497.949644,211.310481,0
C15086,1245.976021,0,0,615.715834,1800,328.825762,287.194759,0
C15087,1019.133646,9249.73,6923.64,0,9000,8716.674684,240.332998,0
C15088,1844.889665,1848.24,0,0,3400,1239.278015,427.761699,0
C15089,952.431767,3882.65,355,2101.942774,3500,3823.141055,252.01094,0
C15090,1848.758853,3588.13,3188.37,0,6700,4923.193295,413.007713,0
C15091,1181.852384,750.78,750.78,18.531069,1200,1080.501526,1752.604791,0
C15092,382.870641,2972.92,493.82,0,1200,3753.091608,161.92571,0
C15093,1459.803597,0,0,218.234292,1500,436.226459,602.777344,0
C15094,162.972111,1586.6,1586.6,110.671623,2500,1577.161232,203.807999,0
C15095,1396.214811,3729.35,1240,536.658419,2500,1550.474014,363.926512,0
C15096,225.282024,545.68,545.68,0,6500,1097.963345,176.797021,0
C15097,454.552808,0,0,1091.832836,1200,163.85665,297.132962,0
C15098,1785.90226,0,0,129.421992,1800,287.777315,9294.994141,0
C15099,535.291589,824.61,386.04,0,4000,314.512747,159.094115,0
C15100,6.697211,64.69,0,0,10500,372.572278,81.447345,0
C15101,5.377296,69,0,0,2000,92.031894,46.267546,0
C15102,4020.130769,79.62,0,5457.123658,9500,7058.832194,1040.283795,0
C15103,1117.33657,0,0,99.315429,1200,272.177301,395.344077,0
C15104,15.848963,150,150,0,1600,119.468878,68.370436,0
C15105,900.541751,15.8,15.8,0,7000,1542.583506,375.127536,0
C15106,2544.378002,1108.54,0,0,3000,524.24945,831.65824,0
C15107,1852.646433,2600,400,3481.132679,6000,1362.425769,727.429491,0
C15108,0,0,0,465.571691,3000,6112.512276,864.1732459,0
C15109,581.24856,556.83,71.95,0,1500,328.462817,345.557752,0
C15110,504.409631,338.9,139.9,0,2500,829.691401,190.314886,0
C15111,142.430458,1488.84,1488.84,0,5000,1450.096836,178.871755,0
C15112,7057.524237,2761.76,2598.76,2317.636143,7000,3083.16422,8724.958739,0
C15113,958.920206,66.7,66.7,0,1000,302.656395,800.097611,0
C15114,15.257465,238.25,238.25,0,3000,4.841543,111.741197,0
C15115,0.009684,79.24,79.24,0,6000,688.614293,35.978677,0
C15116,385.763111,232.93,0,0,2500,989.738532,152.762176,0
C15117,1780.188356,845.67,814.17,4137.170984,2500,3989.545295,566.947431,0
C15118,1.841583,67.5,67.5,0,2500,110.266434,209.339591,0
C15119,1839.122533,1055.32,1055.32,3780.152602,6500,2842.037627,541.368131,0
C15120,15.008041,108.95,59.15,0,1500,149.853315,131.972396,0
C15121,2106.417286,2151.93,765.26,0,4200,2190.962493,601.921408,0
C15122,2676.263845,0,0,2328.859489,3500,636.709165,558.717246,0
C15123,500.219415,27.05,27.05,0,1200,104.687781,300.921255,0
C15124,4128.31155,0,0,1674.401635,5000,1082.274035,1107.973906,0
C15125,1018.350846,0,0,716.818927,3000,263.238508,334.618726,0
C15126,10.678354,50,0,0,3000,71.90595,91.526002,0
C15127,1273.731635,0,0,534.228453,1500,755.520686,568.672226,0
C15128,58.12945,576,576,0,1500,505.433563,163.327553,0
C15129,153.637431,1495.41,554,0,4500,1345.989788,163.177278,0
C15130,1667.146414,4343.82,524.98,978.9806305,7500,3798.443473,425.9899,0
C15131,1648.701838,740.7,89.8,0,2500,885.070007,366.004256,0
C15132,15.330559,144.64,144.64,0,1000,198.970881,96.044022,0
C15133,5772.250286,255.25,105.25,2969.93596,6500,1385.482263,1378.644403,0
C15134,73.704935,554.67,554.67,0,4000,578.565706,175.221326,0
C15135,2933.068755,0,0,7542.177658,10000,2201.09767,612.068106,0
C15136,1421.419262,1669.2,1395.01,0,8500,7684.307278,521.675562,0
C15137,424.938385,4060.58,2363.64,0,7500,4308.448155,184.69761,0
C15138,1033.371763,2361.97,770.92,365.689536,3000,2097.161809,245.746831,0
C15139,0,120,120,0,4000,140.890144,864.1732459,0
C15140,5861.100691,64.71,0,9799.529884,9000,7371.459399,2791.366849,0
C15141,3987.467435,146.53,101.53,2665.355738,6000,1316.698331,1252.705624,0
C15142,1606.56766,0,0,1173.530445,4500,3883.138519,638.672701,0
C15143,1630.991993,578.9,578.9,145.230653,2500,574.051951,940.119465,0
